alpha,layer,chi_mean,chi_max,trunc_error_sum
0.0,0,2.0,2.0,0.0
0.0,1,4.0,4.0,0.0
0.0,2,7.76,8.0,0.0
0.0,3,15.510204081632653,16.0,0.0
0.0,4,29.84,32.0,0.0
0.0,5,32.95918367346939,35.0,5.364418029785156e-06
0.0,6,63.28,70.0,0.0
0.0,7,125.95918367346938,140.0,5.960464477539063e-08
0.0,8,238.84,278.0,0.0
0.0,9,415.83673469387753,484.0,0.0
0.0,10,711.02,867.0,0.0
